name,ra,dec,time,obsid,exposure,processing_status,processing_date,public_date,obs_type,_Search_Offset
GX_339-4,"255,7098","-48,79288","59497,7412037037",4590010201,1955,VALIDATED,"59507,625150463",59511,NOR,0.246 (GX 339-4)
GX_339-4,"255,7103","-48,792","59497,8699074074",4133010260,857,VALIDATED,"59507,6271296296",59511,NOR,0.224 (GX 339-4)
GX_339-4,"255,7086","-48,79245","59498,0696759259",4133010261,2636,VALIDATED,"59508,5981365741",59512,NOR,0.197 (GX 339-4)
GX_339-4,"255,7067","-48,78972","59499,030775463",4553010101,475,VALIDATED,"59508,6460763889",59513,NOR,0.036 (GX 339-4)
GX_339-4,"255,7073","-48,79239","59499,227337963",4133010262,2336,VALIDATED,"59509,5991782407",59513,NOR,0.170 (GX 339-4)
GX_339-4,"255,7063","-48,78967","59499,7420949074",4590010202,1798,VALIDATED,"59509,6229513889",59513,NOR,0.021 (GX 339-4)
GX_339-4,"255,7065","-48,7898","59499,9999537037",4553010102,260,VALIDATED,"59509,6261574074",59514,NOR,0.029 (GX 339-4)
GX_339-4,"255,7083","-48,79457","59500,2598958333",4133010263,625,VALIDATED,"59510,6156597222",59514,NOR,0.306 (GX 339-4)
GX_339-4,"255,7064","-48,78968","59501,0353009259",4133010264,1483,VALIDATED,"59511,6078125",59515,NOR,0.025 (GX 339-4)
GX_339-4,"255,7053","-48,78955","59502,0730902778",4133010265,1166,VALIDATED,"59512,6190277778",59516,NOR,0.022 (GX 339-4)
GX_339-4,"255,7064","-48,7896","59503,1773263889",4133010266,109,VALIDATED,"59512,6673032407",59517,NOR,0.026 (GX 339-4)
GX_339-4,"255,709","-48,79151","59507,9472569444",4133010267,0,VALIDATED,"59518,7327546296",59521,NOR,0.165 (GX 339-4)
GX_339-4,"255,7098","-48,79021","59508,7744097222",4133010268,1189,VALIDATED,"59518,7798611111",59522,NOR,0.161 (GX 339-4)
GX_339-4,"255,71","-48,7902","59509,1703703704",4133010269,1729,VALIDATED,"59519,6700810185",59523,NOR,0.169 (GX 339-4)
GX_339-4,"255,7092","-48,78987","59510,3875",4133010270,762,VALIDATED,"59519,7382060185",59524,NOR,0.135 (GX 339-4)
GX_339-4,"255,7095","-48,78983","59510,9040856482",4652010102,885,VALIDATED,"59520,687650463",59704,NOR,0.147 (GX 339-4)
GX_339-4,"255,7081","-48,78969","59511,0970949074",4652010103,2702,VALIDATED,"59520,7028587963",59705,NOR,0.092 (GX 339-4)
GX_339-4,"255,7097","-48,78971","59511,4847800926",4133010271,899,VALIDATED,"59520,7378703704",59525,NOR,0.155 (GX 339-4)
GX_339-4,"255,7076","-48,78961","59512,0011574074",4133010272,1495,VALIDATED,"59522,6380208333",59526,NOR,0.072 (GX 339-4)
GX_339-4,"255,7073","-48,78923","59513,0334953704",4133010273,1912,VALIDATED,"59523,78125",59527,NOR,0.068 (GX 339-4)
GX_339-4,"255,7082","-48,78941","59514,0010300926",4652010401,511,VALIDATED,"59523,8281365741",59708,NOR,0.098 (GX 339-4)
GX_339-4,"255,7071","-48,78962","59515,0400462963",4652010402,1573,VALIDATED,"59526,6773032407",59709,NOR,0.053 (GX 339-4)
GX_339-4,"255,706","-48,7894","59515,2986111111",4133010274,193,VALIDATED,"59526,7290162037",59529,NOR,0.023 (GX 339-4)
GX_339-4,"255,7073","-48,78912","59516,0022337963",4652010403,151,VALIDATED,"59526,7491087963",59710,NOR,0.071 (GX 339-4)
GX_339-4,"255,7065","-48,78946","59516,7767939815",4133010275,18,VALIDATED,"59527,6662847222",59530,NOR,0.033 (GX 339-4)
GX_339-4,"255,7061","-48,78967","59517,4870717593",4675010801,66,VALIDATED,"59528,7861921296",59531,NOR,0.013 (GX 339-4)
GX_339-4,"255,7059","-48,78932","59517,7451041667",4133010276,4,VALIDATED,"59528,7968518519",59531,NOR,0.026 (GX 339-4)
GX_339-4,"255,7064","-48,78945","59518,0680208333",4133010277,26,VALIDATED,"59536,8861111111",59532,NOR,0.030 (GX 339-4)
GX_339-4,"255,7059","-48,78966","59519,5527777778",4133010278,0,VALIDATED,"59533,0452777778",59533,NOR,0.007 (GX 339-4)
GX_339-4,"255,7058","-48,78994","59520,0696412037",4133010279,45,VALIDATED,"59531,9460532407",59534,NOR,0.012 (GX 339-4)
GX_339-4,"255,7059","-48,7898","59520,7145601852",4652010501,99,VALIDATED,"59531,0287037037",59714,NOR,0.006 (GX 339-4)
GX_339-4,"255,706","-48,78981","59521,0372106481",4652010502,349,VALIDATED,"59531,0581712963",59715,NOR,0.009 (GX 339-4)
GX_339-4,"255,706","-48,79015","59599,41875",4675010901,1753,VALIDATED,"59609,8372800926",59613,NOR,0.026 (GX 339-4)
GX_339-4,"255,704","-48,78973","59624,3328703704",4675011001,72,VALIDATED,"59634,8253472222",59638,NOR,0.070 (GX 339-4)
GX_339-4,"255,7013","-48,78645","59627,5474537037",4675011002,1248,VALIDATED,"59640,1831828704",59641,NOR,0.266 (GX 339-4)
GX_339-4,"255,7057","-48,79006","59820,8613078704",5133010201,0,VALIDATED,"59830,9127314815",59834,NOR,0.019 (GX 339-4)
GX_339-4,"255,7058","-48,7901","59822,9895833333",5133010202,0,VALIDATED,"59829,918900463",59836,NOR,0.021 (GX 339-4)
GX_339-4,"255,7061","-48,78938","59823,0552314815",5599010101,982,VALIDATED,"59836,4159375",59837,NOR,0.025 (GX 339-4)
GX_339-4,"255,7059","-48,78973","59824,0240740741",5599010102,1798,VALIDATED,"59836,5116319444",59838,NOR,0.005 (GX 339-4)
GX_339-4,"255,705","-48,78958","59830,6504861111",5599010103,1257,VALIDATED,"59840,7770833333",59844,NOR,0.032 (GX 339-4)
GX_339-4,"255,7051","-48,78925","59831,038275463",5599010104,1423,VALIDATED,"59844,0613657407",59845,NOR,0.040 (GX 339-4)
GX_339-4,"255,7052","-48,78961","59831,8118402778",5605030101,713,VALIDATED,"59844,1037268518",59845,NOR,0.024 (GX 339-4)
GX_339-4,"255,7043","-48,78914","59832,0052430556",5605030102,864,VALIDATED,"59844,1108217593",59846,NOR,0.069 (GX 339-4)
GX_339-4,"255,7053","-48,78958","59832,7792013889",5599010105,2298,VALIDATED,"59842,8742361111",59846,NOR,0.022 (GX 339-4)
GX_339-4,"255,7049","-48,78938","59833,0371990741",5599010106,4652,VALIDATED,"59844,1642361111",59847,NOR,0.041 (GX 339-4)
GX_339-4,"255,7051","-48,78939","59834,0173611111",5133010203,1153,VALIDATED,"59844,2126273148",59848,NOR,0.034 (GX 339-4)
GX_339-4,"255,7049","-48,78928","59835,0363078704",5133010204,1322,VALIDATED,"59846,0911111111",59849,NOR,0.045 (GX 339-4)
GX_339-4,"255,7052","-48,78909","59836,9066666667",5133010205,1719,VALIDATED,"59846,9748958333",59850,NOR,0.046 (GX 339-4)
GX_339-4,"255,7051","-48,7895","59838,3254398148",5133010206,7176,VALIDATED,"59848,8218171296",59852,NOR,0.031 (GX 339-4)
GX_339-4,"255,7045","-48,78918","59839,2931944444",5133010207,6117,VALIDATED,"59849,8673842593",59853,NOR,0.061 (GX 339-4)
GX_339-4,"255,7016","-48,78655","59841,6918981482",5133010208,"2271,61373",VALIDATED,"59852,7595486111",59855,NOR,0.253 (GX 339-4)
GX_339-4,"255,7028","-48,78876","59841,9976851852",5133010209,"6985,90571",VALIDATED,"59852,7680324074",59856,NOR,0.132 (GX 339-4)
GX_339-4,"255,7027","-48,78837","59843,0296296296",5133010210,"1202,15225",VALIDATED,"59855,0095023148",59857,NOR,0.147 (GX 339-4)
GX_339-4,"255,7013","-48,78797","59844,3358796296",5133010211,1154,VALIDATED,"59855,1024189815",59858,NOR,0.207 (GX 339-4)
GX_339-4,"255,7051","-48,78963","59845,2262152778",5133010212,3576,VALIDATED,"59855,1670601852",59859,NOR,0.028 (GX 339-4)
GX_339-4,"255,705","-48,78985","59846,1456018519",5133010213,821,VALIDATED,"59855,2390856482",59860,NOR,0.032 (GX 339-4)
GX_339-4,"255,7066","-48,78492","59847,8761226852",5133010214,448,VALIDATED,"59859,7848726852",59861,NOR,0.291 (GX 339-4)
GX_339-4,"255,7086","-48,78371","59848,1985763889",5133010215,446,VALIDATED,"59858,7521875",59862,NOR,0.379 (GX 339-4)
GX_339-4,"255,703","-48,78779","59849,03",5133010216,1015,VALIDATED,"59858,8078125",59863,NOR,0.161 (GX 339-4)
GX_339-4,"255,7056","-48,7897","59850,0613773148",5133010217,564,VALIDATED,"59859,8908680556",59864,NOR,0.008 (GX 339-4)
GX_339-4,"255,7078","-48,78782","59851,9425115741",5133010218,3,VALIDATED,"59861,8688425926",59865,NOR,0.140 (GX 339-4)
GX_339-4,"255,7167","-48,78691","59852,5838541667",5133010219,0,VALIDATED,"59869,6737152778",59866,NOR,0.464 (GX 339-4)
GX_339-4,"255,7015","-48,791","59859,9711458333",5133010220,536,VALIDATED,"59877,6977893518",59873,NOR,0.185 (GX 339-4)
GX_339-4,"255,7072","-48,79111","59860,0354976852",5133010221,383,VALIDATED,"59877,7048958333",59874,NOR,0.099 (GX 339-4)
GX_339-4,"255,7062","-48,78956","59866,0434837963",5133010222,3408,VALIDATED,"59876,7624074074",59880,NOR,0.020 (GX 339-4)
GX_339-4,"255,7059","-48,7898","59966,7712615741",5133010223,1099,VALIDATED,"59975,6500462963",59980,NOR,0.006 (GX 339-4)
GX_339-4,"255,7061","-48,79008","59967,0748148148",5133010224,2878,VALIDATED,"59975,699537037",59981,NOR,0.024 (GX 339-4)
GX_339-4,"255,7054","-48,78923","59977,2815625",5133010225,6855,VALIDATED,"59990,7256365741",59991,NOR,0.034 (GX 339-4)
GX_339-4,"255,7051","-48,78954","59984,6868055556",5133010226,240,VALIDATED,"59994,7761574074",59998,NOR,0.030 (GX 339-4)
GX_339-4,"255,7047","-48,7897","59987,4016203704",5133010227,8982,VALIDATED,"59998,9552083333",60001,NOR,0.043 (GX 339-4)
GX_339-4,"255,7052","-48,78959","59992,1685185185",5133010228,8134,VALIDATED,"60002,8003240741",60006,NOR,0.025 (GX 339-4)
GX_339-4,"255,7055","-48,78972","59996,5587615741",5133010229,2151,VALIDATED,"60010,1500810185",60010,NOR,0.011 (GX 339-4)
GX_339-4,"255,7059","-48,78826","59997,0770833333",5133010230,1836,VALIDATED,"60010,248912037",60011,NOR,0.089 (GX 339-4)
GX_339-4,"255,7068","-48,78956","60014,2654050926",5605030201,"1070,77583",VALIDATED,"60024,1577430556",60028,NOR,0.042 (GX 339-4)
GX_339-4,"255,705","-48,7897","60063,2371990741",6511030101,1679,VALIDATED,"60072,9684722222",60077,NOR,0.031 (GX 339-4)
GX_339-4,"255,7054","-48,78992","60178,8210763889",6133010201,358,VALIDATED,"60190,0196412037",60192,NOR,0.018 (GX 339-4)
GX_339-4,"255,7055","-48,79368","60179,0913425926",6133010202,2424,VALIDATED,"60190,0948611111",60193,NOR,0.236 (GX 339-4)
GX_339-4,"255,7059","-48,79341","60179,9945717593",6133010203,796,VALIDATED,"60192,7734837963",60194,NOR,0.220 (GX 339-4)
GX_339-4,"255,7057","-48,78981","60181,0346412037",6133010204,360,VALIDATED,"60192,9281018519",60195,NOR,0.005 (GX 339-4)
GX_339-4,"255,7056","-48,78992","60182,1868518519",6133010205,2260,VALIDATED,"60198,777662037",60196,NOR,0.013 (GX 339-4)
GX_339-4,"255,7057","-48,78998","60183,0272453704",6133010206,166,VALIDATED,"60198,9665972222",60197,NOR,0.014 (GX 339-4)
GX_339-4,"255,7055","-48,78958","60196,0433912037",6511030102,0,VALIDATED,"60208,6632638889",60210,NOR,0.015 (GX 339-4)
GX_339-4,"255,7057","-48,78969","60214,2900578704",6133010207,652,VALIDATED,"60227,9259143519",60228,NOR,0.005 (GX 339-4)
GX_339-4,"255,7012","-48,7916","60219,5133912037",6133010208,527,VALIDATED,"60230,7423263889",60233,NOR,0.213 (GX 339-4)
GX_339-4,"255,7001","-48,79212","60220,288287037",6133010209,1024,VALIDATED,"60233,1491087963",60234,NOR,0.266 (GX 339-4)
GX_339-4,"255,705","-48,7914","60220,998900463",6133010210,1038,VALIDATED,"60234,6465625",60235,NOR,0.104 (GX 339-4)
GX_339-4,"255,7099","-48,79277","60222,9208564815",6133010211,526,VALIDATED,"60235,0259722222",60236,NOR,0.244 (GX 339-4)
GX_339-4,"255,7072","-48,79173","60223,2440856481",6133010212,1515,VALIDATED,"60235,1117361111",60237,NOR,0.132 (GX 339-4)
GX_339-4,"255,7056","-48,78959","60340,6685532407",7702010101,"761,07446",VALIDATED,"60354,8805439815",60534,NOR,0.012 (GX 339-4)
GX_339-4,"255,7042","-48,78891","60341,3146990741",7702010102,"1448,61696",VALIDATED,"60354,9854513889",60535,NOR,0.080 (GX 339-4)
GX_339-4,"255,7042","-48,78872","60346,9902430556",7702010103,0,VALIDATED,"60357,3847800926",60540,NOR,0.088 (GX 339-4)
GX_339-4,"255,7017","-48,78861","60347,5715046296",7702010104,494,VALIDATED,"60359,0409606481",60541,NOR,0.175 (GX 339-4)
GX_339-4,"255,7049","-48,78886","60347,9",6133010213,"697,2388",VALIDATED,"60359,0647453704",60361,NOR,0.064 (GX 339-4)
GX_339-4,"255,7055","-48,78947","60348,0235763889",7702010105,"3920,69843",VALIDATED,"60359,1059837963",60542,NOR,0.020 (GX 339-4)
GX_339-4,"255,7056","-48,78943","60348,1539351852",6133010214,"1305,2384",VALIDATED,"60359,1964814815",60362,NOR,0.020 (GX 339-4)
GX_339-4,"255,705","-48,78953","60348,9942708333",7702010106,"1772,71397",VALIDATED,"60360,8786921296",60543,NOR,0.034 (GX 339-4)
GX_339-4,"255,705","-48,78938","60349,1236111111",6133010215,"2328,71548",VALIDATED,"60360,9340740741",60363,NOR,0.038 (GX 339-4)
GX_339-4,"255,7056","-48,78693","60350,162037037",7702010107,658,VALIDATED,"60362,7100347222",60544,NOR,0.169 (GX 339-4)
GX_339-4,"255,7055","-48,78725","60350,3543981481",6133010216,"1112,4763",VALIDATED,"60362,7265046296",60364,NOR,0.150 (GX 339-4)
GX_339-4,"255,7048","-48,78967","60351,0685185185",7702010108,"997,47709",VALIDATED,"60362,7888310185",60545,NOR,0.039 (GX 339-4)
GX_339-4,"255,7046","-48,78967","60351,3273148148",6133010217,597,VALIDATED,"60362,7982175926",60365,NOR,0.047 (GX 339-4)
GX_339-4,"255,7048","-48,78986","60352,1633796296",7702010109,207,VALIDATED,"60362,8971759259",60546,NOR,0.039 (GX 339-4)
GX_339-4,"255,7048","-48,78987","60353,005787037",6133010218,1095,VALIDATED,"60370,0924189815",60367,NOR,0.040 (GX 339-4)
GX_339-4,"255,7049","-48,78988","60353,3271759259",7702010110,987,VALIDATED,"60370,1499768519",60547,NOR,0.036 (GX 339-4)
GX_339-4,"255,705","-48,78967","60354,0388888889",6133010219,"1261,23306",VALIDATED,"60374,923275463",60368,NOR,0.031 (GX 339-4)
GX_339-4,"255,7052","-48,78974","60354,1034722222",7702010111,"3507,47631",VALIDATED,"60374,9286689815",60548,NOR,0.023 (GX 339-4)
GX_339-4,"255,6989","-48,78728","60354,9955439815",7702010112,3778,VALIDATED,"60376,8797800926",60549,NOR,0.310 (GX 339-4)
GX_339-4,"255,6997","-48,78733","60356,0921296296",7702010113,4792,VALIDATED,"60377,1213310185",60550,NOR,0.281 (GX 339-4)
GX_339-4,"255,7018","-48,78523","60357,510150463",7702010114,593,VALIDATED,"60379,1137847222",60551,NOR,0.313 (GX 339-4)
GX_339-4,"255,702","-48,78561","60357,8971990741",6133010220,690,VALIDATED,"60379,1206018518",60371,NOR,0.290 (GX 339-4)
GX_339-4,"255,7019","-48,78571","60358,5421296296",7702010115,535,VALIDATED,"60379,2521064815",60552,NOR,0.287 (GX 339-4)
GX_339-4,"255,7016","-48,78545","60358,6067013889",6133010221,529,VALIDATED,"60379,2568518519",60372,NOR,0.306 (GX 339-4)
GX_339-4,"255,7055","-48,78997","60359,0586805556",7702010116,636,VALIDATED,"60379,4054513889",60553,NOR,0.017 (GX 339-4)
GX_339-4,"255,7056","-48,78972","60360,6126967593",7702010117,660,VALIDATED,"60379,6441898148",60554,NOR,0.007 (GX 339-4)
GX_339-4,"255,7041","-48,78866","60360,99875",7702010118,261,VALIDATED,"60379,684849537",60555,NOR,0.093 (GX 339-4)
GX_339-4,"255,7096","-48,79071","60377,5435763889",7702010119,0,VALIDATED,"60389,4263194444",60571,NOR,0.162 (GX 339-4)
GX_339-4,"255,7098","-48,79057","60377,9963657407",7702010120,0,VALIDATED,"60391,1378472222",60572,NOR,0.166 (GX 339-4)
GX_339-4,"255,7104","-48,78971","60379,0283796296",7702010121,0,VALIDATED,"60391,3415393519",60573,NOR,0.183 (GX 339-4)
GX_339-4,"255,706","-48,78938","60379,4159722222",7133010201,0,VALIDATED,"60391,3963078704",60393,NOR,0.024 (GX 339-4)
GX_339-4,"255,7105","-48,7985","60381,6141435185",7133010202,0,VALIDATED,"60393,6115856481",60395,NOR,0.557 (GX 339-4)
GX_339-4,"255,7094","-48,80241","60382,0016203704",7133010203,0,VALIDATED,"60393,6302546296",60396,NOR,0.773 (GX 339-4)
GX_339-4,"255,7088","-48,79019","60445,8694444444",7133010204,1410,VALIDATED,"60457,2406365741",60459,NOR,0.122 (GX 339-4)
GX_339-4,"255,7064","-48,78978","60445,9997685185",7133010205,5525,VALIDATED,"60457,2461111111",60460,NOR,0.025 (GX 339-4)
GX_339-4,"255,7064","-48,78966","60448,0041666667",7133010206,4400,VALIDATED,"60461,584375",60462,NOR,0.025 (GX 339-4)
GX_339-4,"255,7074","-48,78925","60450,4494212963",7133010207,4757,VALIDATED,"60466,9326388889",60464,NOR,0.071 (GX 339-4)
GX_339-4,"255,7068","-48,78918","60452,0607060185",7133010208,3466,VALIDATED,"60467,5665972222",60466,NOR,0.053 (GX 339-4)
GX_339-4,"255,7062","-48,78924","60456,3856481481",7133010209,"3665,06366",VALIDATED,"60473,2909837963",60470,NOR,0.035 (GX 339-4)
GX_339-4,"255,7057","-48,78958","60462,1788310185",7133010210,2212,VALIDATED,"60475,4275810185",60476,NOR,0.011 (GX 339-4)
GX_339-4,"255,7059","-48,78971","60536,7136574074",7133010211,406,VALIDATED,"60549,2216898148",60550,NOR,0.005 (GX 339-4)
GX_339-4,"255,7062","-48,7897","60537,0363773148",7133010212,1219,VALIDATED,"60549,2871643519",60551,NOR,0.017 (GX 339-4)
GX_339-4,"255,7054","-48,78976","60538,262962963",7133010213,2102,VALIDATED,"60549,4767592593",60552,NOR,0.015 (GX 339-4)
GX_339-4,"255,7063","-48,78984","60539,5519560185",7133010214,477,VALIDATED,"60549,6131134259",60553,NOR,0.021 (GX 339-4)
GX_339-4,"255,7053","-48,78978","60540,3260416667",7133010215,500,VALIDATED,"60551,9639236111",60554,NOR,0.019 (GX 339-4)
GX_339-4,"255,7058","-48,79003","60541,5515393519",7133010216,521,VALIDATED,"60552,1308101852",60555,NOR,0.017 (GX 339-4)
GX_339-4,"255,7046","-48,79131","60542,3868055556",7133010217,415,VALIDATED,"60554,8422800926",60556,NOR,0.105 (GX 339-4)
GX_339-4,"255,7052","-48,79062","60543,293275463",7133010218,876,VALIDATED,"60555,0352199074",60557,NOR,0.057 (GX 339-4)
GX_339-4,"255,7058","-48,79007","60544,0043865741",7133010219,456,VALIDATED,"60555,0787962963",60558,NOR,0.019 (GX 339-4)
GX_339-4,"255,7063","-48,79082","60545,0347222222",7133010220,326,VALIDATED,"60559,0868055556",60559,NOR,0.068 (GX 339-4)
GX_339-4,"255,7058","-48,79011","60546,0782523148",7133010221,316,VALIDATED,"60559,2573726852",60560,NOR,0.022 (GX 339-4)
GX_339-4,"255,7057","-48,78994","60548,2087962963",7133010222,972,VALIDATED,"60559,56125",60562,NOR,0.012 (GX 339-4)
GX_339-4,"255,7065","-48,79021","60550,0011805556",7133010223,367,VALIDATED,"60561,3352430556",60564,NOR,0.040 (GX 339-4)
GX_339-4,"255,7061","-48,79012","60551,6155092593",7133010224,0,VALIDATED,"60563,2041203704",60565,NOR,0.026 (GX 339-4)
GX_339-4,"255,705","-48,7898","60572,1400462963",7568010101,0,VALIDATED,"60582,6475231481",60766,NOR,0.031 (GX 339-4)
GX_339-4,"255,706","-48,7901","60582,9601851852",7568010102,11,VALIDATED,"60595,1940277778",60776,NOR,0.023 (GX 339-4)
GX_339-4,"255,7051","-48,79062","60583,024849537",7568010103,1647,VALIDATED,"60595,2628240741",60777,NOR,0.059 (GX 339-4)
GX_339-4,"255,7052","-48,78961","60710,9173611111",7568010104,564,VALIDATED,"60725,098587963",60904,NOR,0.024 (GX 339-4)
GX_339-4,"255,7048","-48,78947","60711,0474537037",7568010105,108,VALIDATED,"60725,1446412037",60905,NOR,0.042 (GX 339-4)
